simulator,experiment_folder,model,workload,stage_index,metric_name,predicted,actual,mape,mpe,absolute_error,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_mean,4077.939092555994,3722.85792777915,9.53786503984766,9.53786503984766,355.0811647768446,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_p90,4268.7505,3833.373219706118,11.357550004673424,11.357550004673424,435.377280293882,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_p99,4334.783719999999,3898.930551502854,11.178787689079112,11.178787689079112,435.85316849714536,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_mean,45.563313735177864,45.58050997627692,0.0377271801215199,-0.0377271801215199,0.0171962410990573,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_p90,54.362,51.69195467606187,5.165301526457094,5.165301526457094,2.670045323938133,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_p99,73.418,59.38805604353548,23.62418454340318,23.62418454340318,14.029943956464528,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,itl_mean,16.38861292203584,14.805185454688786,10.6950870165938,10.6950870165938,1.583427467347054,2,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_mean,4274.892148888889,3669.7311178867753,16.490609572251095,16.490609572251095,605.1610310021138,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_p90,4475.388,3716.907734330744,20.40621720748272,20.40621720748272,758.4802656692564,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_p99,4580.008,4230.925106070936,8.250746235809435,8.250746235809435,349.0828939290641,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_mean,63.12439875,45.68358012591489,38.17743394019041,38.17743394019041,17.44081862408511,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_p90,102.978,50.86676785722375,102.4465173196094,102.4465173196094,52.111232142776245,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_p99,131.15184000000005,74.87519863061611,75.16059042062119,75.16059042062119,56.27664136938394,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,itl_mean,16.843963000555554,14.353074054856464,17.35439346427869,17.35439346427869,2.4908889456990906,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_mean,4274.892148888889,3669.7311178867753,16.490609572251095,16.490609572251095,605.1610310021138,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_p90,4475.388,3716.907734330744,20.40621720748272,20.40621720748272,758.4802656692564,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_p99,4580.008,4230.925106070936,8.250746235809435,8.250746235809435,349.0828939290641,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_mean,63.12439875,45.68358012591489,38.17743394019041,38.17743394019041,17.44081862408511,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_p90,102.978,50.86676785722375,102.4465173196094,102.4465173196094,52.111232142776245,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_p99,131.15184,74.87519863061611,75.1605904206211,75.1605904206211,56.27664136938388,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,itl_mean,16.843963000555554,14.353074054856464,17.35439346427869,17.35439346427869,2.4908889456990906,3,H100,,True,0.9,FP16,2,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,e2e_mean,4343.484000998502,4332.861328276977,0.2451653057114929,0.2451653057114929,10.622672721525303,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,e2e_p90,4402.671,4445.8071582008415,0.9702660656630429,-0.9702660656630429,43.13615820084124,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,e2e_p99,4511.3852000000015,5567.747649432822,18.97288663110352,-18.97288663110352,1056.3624494328203,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,ttft_mean,45.33006839740389,53.40284098864746,15.116747427275834,-15.116747427275834,8.07277259124357,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,ttft_p90,52.321,58.70031809899956,10.867603968075064,-10.867603968075064,6.379318098999562,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,ttft_p99,56.20804,106.22650030916692,47.08661225173632,-47.08661225173632,50.018460309166905,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,itl_mean,17.469011921142673,17.53909973942806,0.3996089840793193,-0.3996089840793193,0.070087818285387,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,e2e_mean,4567.254014008356,4741.8162398004715,3.6813367908888264,-3.6813367908888264,174.5622257921159,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,e2e_p90,4731.3718,4803.023623398985,1.4918065996993617,-1.4918065996993617,71.65182339898547,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,e2e_p99,4791.57524,4852.9770094299965,1.265239239969289,-1.265239239969289,61.40176942999642,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,ttft_mean,60.08669009584664,56.67924893614023,6.011796598690868,6.011796598690868,3.4074411597064085,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,ttft_p90,99.60020000000006,64.32824599833111,54.83120743348733,54.83120743348733,35.271954001668945,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,ttft_p99,141.693,67.67325566674118,109.37813410037651,109.37813410037651,74.01974433325883,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,1,itl_mean,18.318659853302883,19.206300756809966,4.621613056810814,-4.621613056810814,0.8876409035070836,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,e2e_mean,4493.4379178194995,4605.497935959306,2.4331792066358857,-2.4331792066358857,112.06001813980674,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,e2e_p90,4711.0552,4795.994698698632,1.771050721171158,-1.771050721171158,84.93949869863263,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,e2e_p99,4779.82519,4895.560345320664,2.36408392823281,-2.36408392823281,115.73515532066448,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,ttft_mean,55.218851943346515,55.587112953642645,0.6624935002529184,-0.6624935002529184,0.3682610102961305,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,ttft_p90,81.257,63.683215398850734,27.595630168928963,27.595630168928963,17.57378460114927,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,ttft_p99,136.36262,78.1680475201211,74.44803129424349,74.44803129424349,58.194572479878886,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,-1,itl_mean,18.038382381610376,18.650479254772804,3.281936430699433,-3.281936430699433,0.6120968731624288,6,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,e2e_mean,4717.228510694444,4561.57099792086,3.412366328278833,3.412366328278833,155.65751277358413,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,e2e_p90,4937.454,4703.167359705549,4.981465093113739,4.981465093113739,234.286640294451,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,e2e_p99,4937.454,5934.519238875306,16.801112250910272,-16.801112250910272,997.065238875306,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,ttft_mean,79.54719041666667,54.75399409082153,45.28107353176861,45.28107353176861,24.793196325845138,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,ttft_p90,153.352,61.09883810422616,150.99004295041212,150.99004295041212,92.25316189577384,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,ttft_p99,216.808,96.26448944953172,125.22116020120302,125.22116020120302,120.54351055046828,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0,itl_mean,18.547617281111112,18.104847285940405,2.445588124427577,2.445588124427577,0.4427699951707069,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,e2e_mean,4717.228510694445,4561.57099792086,3.412366328278852,3.412366328278852,155.65751277358504,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,e2e_p90,4937.454,4703.167359705549,4.981465093113739,4.981465093113739,234.286640294451,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,e2e_p99,4937.454,5934.519238875306,16.801112250910272,-16.801112250910272,997.065238875306,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,ttft_mean,79.54719041666667,54.75399409082153,45.28107353176861,45.28107353176861,24.793196325845138,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,ttft_p90,153.352,61.09883810422616,150.99004295041212,150.99004295041212,92.25316189577384,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,ttft_p99,216.808,96.26448944953172,125.22116020120302,125.22116020120302,120.54351055046828,7,H100,,True,0.9,FP16,4,2048
blis-evolved,7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,-1,itl_mean,18.54761728111111,18.104847285940405,2.445588124427557,2.445588124427557,0.4427699951707033,7,H100,,True,0.9,FP16,4,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_mean,5202.880310124049,4795.965222046943,8.484529583461665,8.484529583461665,406.9150880771058,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p90,5235.906,4829.138722736388,8.423184766850525,8.423184766850525,406.7672772636115,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p99,5237.37342,7300.831228913769,28.263327068043655,-28.263327068043655,2063.4578089137694,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_mean,49.02964865946378,63.891825703710005,23.261468709890416,-23.261468709890416,14.862177044246224,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p90,56.6456,63.830506056547165,11.256226059342357,-11.256226059342357,7.184906056547163,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p99,61.229,383.0766840651668,84.01651613190218,-84.01651613190218,321.8476840651668,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0,itl_mean,20.862646402690633,19.377099505076345,7.666508071680747,7.666508071680747,1.485546897614288,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_mean,5402.840728369092,5135.707503015564,5.2014883089948984,5.2014883089948984,267.13322535352836,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p90,5555.447,5251.034655235708,5.797187882977854,5.797187882977854,304.41234476429236,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p99,5600.2532,5473.958572121338,2.3071900566050294,2.3071900566050294,126.29462787866214,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_mean,50.25596199691488,70.95464423345402,29.171708857332305,-29.171708857332305,20.698682236539135,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p90,60.158,98.77880150452258,39.09826897702776,-39.09826897702776,38.620801504522575,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p99,70.41479999999997,256.0291083995256,72.49734593063543,-72.49734593063543,185.61430839952567,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,1,itl_mean,21.667237920535136,20.71895850121644,4.57686818216765,4.57686818216765,0.9482794193186947,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_mean,5350.950688369679,5038.638279881672,6.198349457531228,6.198349457531228,312.31240848800644,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p90,5553.419,5228.931335546076,6.205621065399517,6.205621065399517,324.48766445392357,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p99,5599.8963,5523.6251761857375,1.3808164272821066,1.3808164272821066,76.27112381426286,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_mean,49.93773177570094,68.93669608209858,27.56001576253561,-27.56001576253561,18.99896430639764,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p90,58.829,75.78027602285147,22.36898163018016,-22.36898163018016,16.951276022851467,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p99,68.221,262.36633852124146,73.99780765150375,-73.99780765150375,194.14533852124143,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,-1,itl_mean,21.45844516839667,20.335839809312738,5.520329475499885,5.520329475499885,1.1226053590839309,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,e2e_mean,5139.71987194474,4518.516301372908,13.74795461915419,13.74795461915419,621.2035705718317,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,e2e_p90,5170.8848,4610.824852803489,12.1466324372738,12.1466324372738,560.0599471965106,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,e2e_p99,5171.847,8157.533229928262,36.60035633044572,-36.60035633044572,2985.686229928262,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,ttft_mean,47.12179755579171,63.003405224299065,25.20753856393489,-25.20753856393489,15.881607668507357,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,ttft_p90,55.0802,61.06605250679422,9.802258801857606,-9.802258801857606,5.985852506794224,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,ttft_p99,57.55955,481.5882299555197,88.04797409494076,-88.04797409494076,424.0286799555197,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0,itl_mean,20.69845965198759,18.43533368518837,12.276023886768602,12.276023886768602,2.2631259667992225,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,e2e_mean,5215.9192505966585,4753.587089595136,9.72596383084042,9.72596383084042,462.3321610015227,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,e2e_p90,5345.3731,4851.8590499938,10.171648535561443,10.171648535561443,493.5140500061998,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,e2e_p99,5347.128210000001,4972.549942743499,7.5329211686074355,7.5329211686074355,374.57826725650193,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,ttft_mean,47.87411622911694,56.7807600697682,15.68602433237491,-15.68602433237491,8.906643840651256,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,ttft_p90,56.074,64.5072968909517,13.073399905762626,-13.073399905762626,8.433296890951695,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,ttft_p99,58.87444,68.14643126708688,13.605982139764722,-13.605982139764722,9.271991267086882,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1,itl_mean,21.00515501775423,19.360742128596165,8.49354264539912,8.49354264539912,1.644412889158069,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,e2e_mean,5192.301458992095,4675.230160187726,11.059804139858787,11.059804139858787,517.0712988043688,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,e2e_p90,5327.3511,4831.558039489028,10.261556550884483,10.261556550884483,495.7930605109723,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,e2e_p99,5347.024,4999.0784895047545,6.960192988082406,6.960192988082406,347.9455104952458,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,ttft_mean,47.64093708827405,58.854975121278486,19.05367899637443,-19.05367899637443,11.214038033004435,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,ttft_p90,55.8014,63.862099999096245,12.622040301227669,-12.622040301227669,8.060699999096244,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,ttft_p99,58.60229,69.99859479532462,16.280762247652735,-16.280762247652735,11.396304795324625,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,-1,itl_mean,20.91009561749521,19.053045866671635,9.746734269254036,9.746734269254036,1.857049750823574,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,0,e2e_mean,5291.6876272222225,4684.723604656756,12.956239765396749,12.956239765396749,606.9640225654666,11,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,0,e2e_p90,5351.609,4844.859253242612,10.459534947650468,10.459534947650468,506.7497467573885,11,H100,1.0,True,0.9,FP16,2,2048
