simulator,experiment_folder,model,workload,stage_index,metric_name,predicted,actual,mape,mpe,absolute_error,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,1,itl_mean,5.460525574112735,5.8696808604234745,6.970656429883324,-6.970656429883324,0.4091552863107397,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,e2e_mean,1358.1960036344756,1356.0748521495511,0.1564184662492741,0.1564184662492741,2.1211514849244395,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,e2e_p90,1416.68,1460.804095910862,3.020534788639754,-3.020534788639754,44.124095910862025,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,e2e_p99,1449.447,1526.5885091293603,5.053195977045285,-5.053195977045285,77.14150912936043,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,ttft_mean,24.579497196261684,20.950335769226687,17.322688605142847,17.322688605142847,3.6291614270349974,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,ttft_p90,26.754,23.86806486174464,12.091198658006377,12.091198658006377,2.885935138255359,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,ttft_p99,28.917,28.519038381054973,1.3954243955483174,1.3954243955483174,0.397961618945029,26,H100,,False,0.9,FP16,2,2048
blis-evolved,26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,-1,itl_mean,5.395957515944185,5.656759402637924,4.610446867726399,-4.610446867726399,0.2608018866937387,26,H100,,False,0.9,FP16,2,2048
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,e2e_mean,5289.685064822817,4055.0641067574416,30.44639802384328,30.44639802384328,1234.6209580653758,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,e2e_p90,5364.3328,4218.279514461756,27.16873743451964,27.16873743451964,1146.0532855382444,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,e2e_p99,5373.71532,5300.857805944979,1.3744476219171626,1.3744476219171626,72.85751405502106,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,ttft_mean,48.435821089023335,56.30353944500288,13.973754462922717,-13.973754462922717,7.867718355979541,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,ttft_p90,57.209,55.70559874176979,2.698833316915622,2.698833316915622,1.5034012582302123,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,ttft_p99,59.27476,147.53435648977472,59.82308025716831,-59.82308025716831,88.25959648977472,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0,itl_mean,21.216332970582165,16.37507501008378,29.56479868041604,29.56479868041604,4.841257960498385,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,e2e_mean,5328.73170415134,4616.568854032084,15.426236944289403,15.426236944289403,712.1628501192554,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,e2e_p90,5441.0468,4791.844786703587,13.548060135374577,13.548060135374577,649.2020132964135,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,e2e_p99,5462.87628,4846.745491176844,12.71225794597177,12.71225794597177,616.1307888231568,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,ttft_mean,48.59636731476616,53.339842178134454,8.892930068159782,-8.892930068159782,4.7434748633682915,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,ttft_p90,57.6204,60.856699757277966,5.317902170485237,-5.317902170485237,3.236299757277969,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,ttft_p99,60.07748,64.11744091659784,6.300876733138662,-6.300876733138662,4.039960916597842,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,1,itl_mean,21.37376654589706,18.737189109500346,14.07136054927198,14.07136054927198,2.636577436396717,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,e2e_mean,5313.967991176471,4451.420398951307,19.37690703013285,19.37690703013285,862.5475922251635,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,e2e_p90,5438.3559000000005,4774.974953196943,13.892867571146327,13.892867571146327,663.3809468030577,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,e2e_p99,5462.12182,4863.36971109733,12.311466009594676,12.311466009594676,598.7521089026704,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,ttft_mean,48.53566405228758,54.21151784486046,10.4698300623416,-10.4698300623416,5.67585379257288,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,ttft_p90,57.3687,60.22704560309649,4.745950219662672,-4.745950219662672,2.8583456030964953,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,ttft_p99,59.79597,64.74137954413894,7.638715113828067,-7.638715113828067,4.945409544138933,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,-1,itl_mean,21.31424019078617,18.04112293903224,18.142536153736245,18.142536153736245,3.273117251753927,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_mean,5429.920926849203,4806.286136748968,12.975398724847246,12.975398724847246,623.6347901002355,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p90,5452.4464,4833.6490388493985,12.80186782650442,12.80186782650442,618.7973611506013,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p99,5454.40314,7195.952870897018,24.201794566227104,-24.201794566227104,1741.549730897018,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_mean,49.66143277482632,66.95373033221888,25.827235423014677,-25.827235423014677,17.29229755739256,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p90,57.5428,63.0885390099138,8.790406462007844,-8.790406462007844,5.545739009913802,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p99,62.878,372.5471886759671,83.12213810457988,-83.12213810457988,309.6691886759671,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,itl_mean,21.779127506373992,19.403397566216334,12.243886319652017,12.243886319652017,2.3757299401576546,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_mean,5625.070530001392,5121.126751058076,9.8404863507664,9.8404863507664,503.9437789433168,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p90,5786.2576,5233.721350412816,10.557234758850932,10.557234758850932,552.5362495871841,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p99,5788.723,5319.783406574279,8.815012897822069,8.815012897822069,468.9395934257209,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_mean,56.01640818599471,62.41173296010432,10.246991183849536,-10.246991183849536,6.3953247741096035,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p90,72.98,69.19312104582787,5.4729124758861785,5.4729124758861785,3.7868789541721384,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p99,92.47910000000002,74.93358379695566,23.41475652704226,23.41475652704226,17.545516203044357,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,itl_mean,22.54347822597327,20.698153747097756,8.915406182709711,8.915406182709711,1.845324478875515,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_mean,5575.482671339564,5031.172289826902,10.818758534929628,10.818758534929628,544.3103815126624,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p90,5767.4196,5218.405665177852,10.520721654234157,10.520721654234157,549.0139348221483,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p99,5787.489,5322.758675636723,8.731004967225656,8.731004967225656,464.7303243632769,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_mean,54.40159771547248,63.70944649499421,14.609840913078814,-14.609840913078814,9.30784877952172,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p90,68.877,68.528923811391,0.5079259519192122,0.5079259519192122,0.3480761886089993,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p99,91.262,86.14808650687203,5.936189299712455,5.936189299712455,5.113913493127967,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,itl_mean,22.34925535880199,20.32838718688085,9.941114134353612,9.941114134353612,2.0208681719211405,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_mean,5429.920926849203,4799.901326043764,13.125678175653704,13.125678175653704,630.019600805439,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p90,5452.4464,4825.353095214814,12.99580139341635,12.99580139341635,627.0933047851859,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p99,5454.40314,6596.663396004703,17.31572747362731,-17.31572747362731,1142.2602560047026,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_mean,49.66143277482632,64.55221580069822,23.06781082751126,-23.06781082751126,14.890783025871896,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p90,57.5428,63.535458128899336,9.43199011289344,-9.43199011289344,5.992658128899336,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p99,62.878,176.6622318513826,64.40778578360981,-64.40778578360981,113.7842318513826,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,itl_mean,21.779127506373992,19.334219444536636,12.645496596596384,12.645496596596384,2.4449080618373564,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_mean,5625.924078101071,5112.453001858589,10.043536362208394,10.043536362208394,513.471076242482,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p90,5786.1446000000005,5224.663882236928,10.746733769267394,10.746733769267394,561.4807177630728,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p99,5788.61794,5468.074944810942,5.862081233784937,5.862081233784937,320.5429951890583,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_mean,55.578867464847555,66.08815240557306,15.901919721150016,-15.901919721150016,10.5092849407255,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p90,69.746,70.15708154067397,0.5859444715294337,-0.5859444715294337,0.411081540673976,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p99,92.78212000000006,253.22153134271508,63.35930854377983,-63.35930854377983,160.439411342715,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,itl_mean,22.54870530621953,20.61471268855495,9.381613253035114,9.381613253035114,1.9339926176645823,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_mean,5576.119331360333,5023.152523054353,11.008361895603866,11.008361895603866,552.9668083059796,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p90,5766.921,5205.390745215118,10.78747556657587,10.78747556657587,561.5302547848823,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p99,5788.462,5481.475460734214,5.600436259631954,5.600436259631954,306.98653926578663,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_mean,54.07523686396677,65.64931337560883,17.630156229390597,-17.630156229390597,11.574076511642057,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p90,66.018,69.48230043053627,4.985874689050694,-4.985874689050694,3.4643004305362695,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p99,91.809,250.31903800554295,63.32320516589432,-63.32320516589432,158.51003800554295,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,itl_mean,22.353154228730222,20.24872267577896,10.39291014375211,10.39291014375211,2.104431552951265,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_mean,5429.920926849203,4802.074956306799,13.074472519797368,13.074472519797368,627.8459705424038,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p90,5452.4464,4801.436037477106,13.558659481069846,13.558659481069846,651.010362522894,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p99,5454.40314,8596.996929207824,36.554552887311544,-36.554552887311544,3142.5937892078236,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_mean,49.66143277482632,70.21674008729558,29.27408376822147,-29.27408376822147,20.555307312469253,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p90,57.5428,62.85583190619946,8.452727050257112,-8.452727050257112,5.313031906199463,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p99,62.878,847.0935808401571,92.57720735675544,-92.57720735675544,784.215580840157,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0,itl_mean,21.779127506373992,19.39990129431668,12.26411503832919,12.26411503832919,2.3792262120573113,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_mean,5625.924078101071,5079.456600394255,10.758384620599008,10.758384620599008,546.4674777068167,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p90,5786.1446000000005,5187.753946799785,11.534676843518188,11.534676843518188,598.3906532002156,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p99,5788.61794,5261.107275187969,10.026609175977768,10.026609175977768,527.5106648120309,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_mean,55.578867464847555,61.20950044412166,9.198952676332208,-9.198952676332208,5.630632979274104,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p90,69.746,69.21326452866197,0.769701407621681,0.769701407621681,0.5327354713380288,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p99,92.78212000000006,77.85040627233685,19.18000745613193,19.18000745613193,14.931713727663208,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,1,itl_mean,22.54870530621953,20.52678078487196,9.850178372040247,9.850178372040247,2.0219245213475716,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_mean,5576.119331360333,5000.2047020835535,11.51782104114256,11.51782104114256,575.9146292767791,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p90,5766.921,5176.7591850832105,11.400217661608371,11.400217661608371,590.1618149167898,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p99,5788.462,5287.443147599696,9.475635735728872,9.475635735728872,501.01885240030424,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_mean,54.07523686396677,63.782997485028496,15.219981819356144,-15.219981819356144,9.707760621061723,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p90,66.018,68.52390449494123,3.656978558666679,-3.656978558666679,2.505904494941234,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p99,91.809,84.72196836024465,8.365046016896965,8.365046016896965,7.087031639755352,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,-1,itl_mean,22.353154228730222,20.20534396112106,10.6299119269732,10.6299119269732,2.1478102676091666,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_mean,2977.0290343293073,2569.969182554826,15.839094668435663,15.839094668435663,407.0598517744811,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p90,2991.0879999999997,2629.7693578526378,13.739556325289303,13.739556325289303,361.318642147362,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,e2e_p99,3002.18265,3443.9707462769,12.82787017730898,-12.82787017730898,441.7880962769,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_mean,33.939034011443105,37.661954670717634,9.8850967556634,-9.8850967556634,3.722920659274529,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p90,38.7345,36.6895311512053,5.573712131580389,5.573712131580389,2.044968848794696,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,ttft_p99,40.44125000000001,63.15210111439237,35.96214649019264,-35.96214649019264,22.71085111439236,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0,itl_mean,11.912044535699854,10.31812804064046,15.447729363130252,15.447729363130252,1.5939164950593927,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_mean,3012.275108420728,2891.3293289789776,4.183050966541408,4.183050966541408,120.94577944175036,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p90,3063.969,2989.065546542406,2.5059153869756505,2.5059153869756505,74.90345345759397,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,e2e_p99,3067.7493799999997,3038.254292551428,0.9707906122565746,0.9707906122565746,29.495087448571667,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_mean,34.83467026526835,36.77487515192479,5.2758979565288575,-5.2758979565288575,1.9402048866564383,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p90,39.551,41.552297957241535,4.816335210391792,-4.816335210391792,2.0012979572415333,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,ttft_p99,41.86,44.04268181882799,4.955833134336755,-4.955833134336755,2.1826818188279873,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,1,itl_mean,12.051115134232628,11.630138319045075,3.6197060055440184,3.6197060055440184,0.4209768151875508,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_mean,3000.7606588785047,2799.512144286363,7.188699466900977,7.188699466900977,201.24851459214187,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p90,3063.511,2977.5436513125896,2.88719020624646,2.88719020624646,85.96734868741032,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,-1,e2e_p99,3066.35342,3040.117251528427,0.8629985721235787,0.8629985721235787,26.23616847157291,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_mean,34.542077154724815,37.02832644300846,6.714452223786875,-6.714452223786875,2.486249288283645,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p90,39.3331,41.07323419302702,4.2366622137646015,-4.2366622137646015,1.7401341930270178,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,-1,ttft_p99,41.422,44.26449248567221,6.42160866656787,-6.42160866656787,2.84249248567221,31,H100,1.0,False,0.9,FP16,4,2048
