simulator,experiment_folder,model,workload,stage_index,metric_name,predicted,actual,mape,mpe,absolute_error,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,0,e2e_p99,2151.953,297904.80527994223,99.27763736540678,-99.27763736540678,295752.85227994225,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,0,ttft_mean,139.95383258370816,103034.83809073608,99.86416843547572,-99.86416843547572,102894.88425815236,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,0,ttft_p90,360.755,212575.1115945168,99.83029292691228,-99.83029292691228,212214.3565945168,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,0,ttft_p99,429.358,239396.00964011627,99.82064947504954,-99.82064947504954,238966.65164011627,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,0,itl_mean,0.9648113517532872,37.63069374346222,97.436105328457,-97.436105328457,36.66588239170893,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,e2e_mean,1536.0358585707147,156420.998563541,99.01801172945028,-99.01801172945028,154884.9627049703,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,e2e_p90,2151.953,271321.0081025027,99.20686090065426,-99.20686090065426,269169.0551025027,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,e2e_p99,2151.953,297904.80527994223,99.27763736540678,-99.27763736540678,295752.85227994225,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,ttft_mean,139.9538325837081,103034.83809073608,99.86416843547572,-99.86416843547572,102894.88425815236,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,ttft_p90,360.755,212575.1115945168,99.83029292691228,-99.83029292691228,212214.3565945168,12,H100,1.0,True,0.9,FP16,2,2048
